CD_IMOVEL;SETOR;CIDADE;COD_DESTINACAO_IMOVEL;ANO_VENDA;EDITAL_VENDA;ITEM_EDITAL;VALOR_LAUDO;VALOR_VENDA;AREA_MAX_CONSTR;AREA_MAXIMA;AREA;QTD_OFERTAS
185488;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;6;50;233000;265000;521;781.5;260.5;2
191882;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;6;54;582000;641000;1403.82;2105.73;701.91;1
191885;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;6;55;133000;180000;264.5;396.75;132.25;5
191886;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;6;56;133000;172112;264.5;396.75;132.25;4
193630;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;6;58;133000;191952.01;200;300;100;4
193631;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;6;59;133000;145000;200;300;100;1
457160;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;6;64;209000;240100;800;1200;400;1
465889;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;6;69;66400;110300;300;300;100;7
465890;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;6;70;66400;87300;300;300;100;2
465891;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;6;71;66400;85544;300;300;100;1
244780;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;6;72;89500;95000;300;450;150;1
447177;SANTA MARIA                                  ;SANTA MARIA;60224;2021;6;80;225000;225000;756;1296;540;2
807127;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;7;1;17300000;22612000;5796;5796;920;2
807128;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;7;2;17300000;22612000;5796;5796;920;2
807129;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;7;3;15300000;23112000;5670;5670;900;2
807130;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;7;4;17300000;27051000;5796;5796;920;5
807133;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;7;5;17300000;26340000;5796;5796;920;4
807134;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;7;6;17300000;27340000;5796;5796;920;6
211981;BAIRRO AGUAS CLARAS;TAGUATINGA;60217;2021;8;1;11600000;15151051;8175.396;13625.66;6812.83;4
576092;VILA TELEBRASILIA - SETOR DE CLUBES ESPORTIVOS SUL - SCE/SUL;BRASILIA;289;2021;8;3;163000;254000;100;100;100;3
65203;SETOR P NORTE-ENTREQUADRA                    ;CEILANDIA;60216;2021;8;7;59700;93100;80;160;40;4
156791;SETOR O NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2021;8;13;342000;350000;731;1096.5;365.5;1
559549;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2021;8;15;606000;909000;1800;1800;1200;10
807384;PARANOÁ PARQUE;PARANOA;60221;2021;8;20;725000;739000;1360.919;2449.654;1360.919;1
807385;PARANOÁ PARQUE;PARANOA;60221;2021;8;21;643000;659000;1181.831;2127.296;1181.831;1
597639;EXPANSÃO DO SETOR RESIDENCIAL LESTE;PLANALTINA;60216;2021;8;24;75100;90000;200;200;100;1
808980;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;8;25;358000;393500;440.51;943.95;314.65;1
808981;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;8;26;358000;401025;440.776;944.52;314.84;1
808982;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;8;27;361000;453100;445.228;954.06;318.02;1
808983;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;8;28;358000;485000;440.566;944.07;314.69;2
808984;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;8;29;358000;512660;440.188;943.26;314.42;5
808985;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;8;30;358000;516660;440.944;944.88;314.96;4
809164;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2021;8;31;87500;161000;105.686;150.98;75.49;5
71724;QS-SAMAMBAIA;SAMAMBAIA;60213;2021;8;41;971000;1262100;1800;3150;900;4
564939;CENTRO URBANO;SAMAMBAIA;60217;2021;8;42;9050000;9101000;10566.62;21133.24;5283.31;1
187321;QS-SAMAMBAIA;SAMAMBAIA;60217;2021;8;49;143000;160500;200;350;100;1
82054;QS-SAMAMBAIA;SAMAMBAIA;60217;2021;8;51;1180000;1510000;2226.8;3785.56;1113.4;1
167569;QN-SAMAMBAIA;SAMAMBAIA;60219;2021;8;53;133000;137000;200;300;100;5
188102;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;8;57;133000;133000;200;300;100;1
81068;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;8;66;851000;851100;1700;2550;850;1
81073;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;8;67;179000;259770;300;450;150;1
81076;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;8;68;179000;190000;300;450;150;2
81079;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;8;70;179000;179500;300;450;150;1
458317;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;8;72;109000;126000;200;300;100;1
458335;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;8;78;109000;111000;200;300;100;1
463835;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;8;80;109000;126002;200;300;100;1
463839;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;8;84;109000;160000;200;300;100;2
463843;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;8;85;374000;394759.99;875;1312.5;437.5;1
468247;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;8;88;109000;130600;200;300;100;1
810437;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2021;8;103;381000;400000;836.198;912.216;304.072;3
75120;SETOR DE HABITACOES INDIVIDUAIS SUL          ;BRASILIA;60222;2021;9;1;1680000;1751100;882;882;294;1
75094;SETOR DE HABITACOES INDIVIDUAIS SUL          ;BRASILIA;60228;2021;9;2;6470000;6501000;3430;3430;4900;1
510211;SETOR HABITACIONAL TAQUARI;LAGO NORTE;60211;2021;9;15;1250000;1300100;1920;1920;2400;1
807332;PARANOÁ PARQUE;PARANOA;60221;2021;9;18;852000;855100;1798.629;3237.532;1798.629;1
807343;PARANOÁ PARQUE;PARANOA;60221;2021;9;20;807000;807500;1663.004;2993.407;1663.004;1
242130;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2021;9;29;96900;99000;181.422;201.58;100.79;1
242131;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2021;9;30;101000;103000;189.756;210.84;105.42;1
242132;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2021;9;31;97200;120000;181.908;202.12;101.06;2
515150;RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2021;9;33;725000;725100;2060.28;2289.2;1144.6;1
472561;AREA DE DESENVOLVIMENTO ECONOMICO;RECANTO DAS EMAS;60227;2021;9;36;311000;350000;1060;1060;265;1
803231;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;9;37;418000;536600;525;1125;375;2
819079;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;9;38;122000;147100;127.4;273;91;3
819080;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;9;39;122000;122500;127.4;273;91;1
819081;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;9;40;122000;151100;127.4;273;91;2
803187;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60223;2021;9;41;2250000;2861000;3796.422;6779.325;2711.73;2
508326;CENTRO URBANO;SAMAMBAIA;60217;2021;9;43;10200000;10580000;11943.94;23887.88;5971.97;2
192987;QS-SAMAMBAIA;SAMAMBAIA;60217;2021;9;44;143000;160000;200;350;100;1
192988;QS-SAMAMBAIA;SAMAMBAIA;60217;2021;9;45;143000;160000;200;350;100;1
240104;QS-SAMAMBAIA;SAMAMBAIA;60218;2021;9;55;44100;50000;100;140;50;1
240105;QS-SAMAMBAIA;SAMAMBAIA;60218;2021;9;56;44100;44100;100;140;50;1
460285;QN-SAMAMBAIA;SAMAMBAIA;60219;2021;9;63;1360000;1414400;3347;5020.5;1673.5;1
242763;QN-SAMAMBAIA;SAMAMBAIA;60219;2021;9;64;391000;640000;1548.75;2323.125;774.375;3
185156;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;9;66;143000;181515.17;289;433.5;144.5;1
465876;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;9;68;140000;180000;512.5;768.75;256.25;4
458553;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;9;72;109000;109401;200;300;100;1
458557;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;9;74;109000;130000;200;300;100;1
242733;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;9;75;66600;71500;200;300;100;1
242738;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;9;78;66600;82900;300;300;100;2
567662;QR-SAMAMBAIA;SAMAMBAIA;60220;2021;9;79;386000;465000;904.62;1356.93;452.31;1
567663;QR-SAMAMBAIA;SAMAMBAIA;60220;2021;9;80;386000;465000;904.42;1356.63;452.21;1
185496;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;9;81;109000;120000;200;300;100;1
192591;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;9;83;308000;350101;708.76;1063.14;354.38;3
462772;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;9;85;109000;109430;200;300;100;1
464371;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;9;89;109000;110000;200;300;100;1
240686;EXPANSAO ECONOMICA                           ;SOBRADINHO;60224;2021;9;91;460000;787659.87;742.5;990;990;7
212466;BAIRRO AGUAS CLARAS;TAGUATINGA;60217;2021;11;1;9250000;13025000;8500;11900;1700;3
807028;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60033;2021;11;5;7870000;8103300;2635.36;2635.36;728;2
508590;SETOR DE INDUSTRIA E ABASTECIMENTO           ;BRASILIA;60223;2021;11;12;16651000;18101000;7908.68;7908.68;7908.68;1
155139;SETOR O NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2021;11;14;352000;482600;756;1134;378;1
595874;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60222;2021;11;19;1440000;1710000;2700;3600;900;1
510294;SETOR HABITACIONAL TAQUARI;LAGO NORTE;60211;2021;11;21;679000;805700;879.144;879.144;1098.93;7
809751;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;11;25;566000;748300;740.88;1587.6;529.2;1
819067;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;11;30;122000;169920;127.4;273;91;3
819069;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;11;31;122000;163920;127.4;273;91;2
564896;CENTRO URBANO;SAMAMBAIA;60217;2021;11;46;538000;640900;983.88;983.88;327.96;2
564897;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564898;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564899;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564900;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564901;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564902;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564903;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564904;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564905;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564906;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;515000;18320000;937.5;937.5;312.5;1
564907;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;537000;18320000;983.64;983.64;327.88;1
564908;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;537000;18320000;983.64;983.64;327.88;1
564909;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;537000;18320000;983.64;983.64;327.88;1
564910;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;537000;18320000;983.64;983.64;327.88;1
564911;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;537000;18320000;983.64;983.64;327.88;1
564912;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;490000;18320000;886.83;886.83;295.61;1
564913;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;2010000;18320000;4262.37;4262.37;1217.82;1
564914;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;2000000;18320000;4251.205;4251.205;1214.63;1
564915;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;2000000;18320000;4239.41;4239.41;1211.26;1
564916;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;1990000;18320000;4228.28;4228.28;1208.08;1
564917;CENTRO URBANO;SAMAMBAIA;60217;2021;11;47;1990000;18320000;4217.78;4217.78;1205.08;1
508347;CENTRO URBANO;SAMAMBAIA;60217;2021;11;48;1660000;2500000;2000;3500;1000;4
185916;QN-SAMAMBAIA;SAMAMBAIA;60217;2021;11;49;159000;216600.6;300;525;150;6
187689;QN-SAMAMBAIA;SAMAMBAIA;60217;2021;11;50;143000;207350;200;350;100;5
168372;QN-SAMAMBAIA;SAMAMBAIA;60218;2021;11;59;128000;128000;200;280;100;2
75559;QN-SAMAMBAIA;SAMAMBAIA;60219;2021;11;62;109000;141600;200;300;100;4
238976;QN-SAMAMBAIA;SAMAMBAIA;60219;2021;11;63;75300;82000;100;150;50;1
238977;QN-SAMAMBAIA;SAMAMBAIA;60219;2021;11;64;75300;80000;100;150;50;1
87503;QR-SAMAMBAIA;SAMAMBAIA;60219;2021;11;71;91200;97000;100;150;50;1
87504;QR-SAMAMBAIA;SAMAMBAIA;60219;2021;11;72;91200;91200;100;150;50;2
244414;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;11;77;66600;72000;200;300;100;1
457883;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;11;87;109000;120050;200;300;100;1
458305;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;11;88;91300;115000.32;150;225;75;2
458793;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;11;91;66600;150000;200;300;100;5
462352;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;11;93;148000;211330;300;450;150;3
462354;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;11;94;148000;195500;300;450;150;1
465895;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;11;95;162000;224500;600;900;300;2
465896;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;11;96;162000;162000;600;900;300;1
244786;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;11;97;89800;157800;300;450;150;1
524921;AREA DE DESENVOLVIMENTO ECONOMICO SUL;SAMAMBAIA;60227;2021;11;98;87000;88000;210;210;105;1
524922;AREA DE DESENVOLVIMENTO ECONOMICO SUL;SAMAMBAIA;60227;2021;11;99;87000;88000;210;210;105;1
593726;POLO DESENV/ECONOMICO JUSCELINO KUBITSCHEK INDUSTRIA COMERCIO DE APOIO;SANTA MARIA;60225;2021;11;103;2960000;2960000;5000;16000;5000;1
169108;BAIRRO AGUAS CLARAS-QS;TAGUATINGA;60219;2021;12;1;2590000;3081099.58;5000;5000;2500;2
472708;BAIRRO AGUAS CLARAS-QS;TAGUATINGA;60225;2021;12;4;480000;480000;1000;1000;500;1
807183;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60033;2021;12;8;7650000;7804000;2964;2964;780;1
807184;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60033;2021;12;9;7650000;7804000;2964;2964;780;1
807185;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;60033;2021;12;10;8230000;8313000;2831.4;2831.4;780;1
67388;SETOR DE HABITACOES INDIVIDUAIS SUL          ;BRASILIA;60211;2021;12;11;2400000;3101000;1086.4;1086.4;776;2
64359;SETOR O NORTE                                ;CEILANDIA;60217;2021;12;20;3070000;4129777.77;10200;15300;5100;2
806592;SETOR HABITACIONAL SOL NASCENTE TRECHO 01 ETAPA I;CEILANDIA;60219;2021;12;21;52300;165100;370.74;370.74;185.37;10
531073;SETOR R NORTE - QNR;CEILANDIA;60221;2021;12;23;34100;50000;88;88;44;1
531074;SETOR R NORTE - QNR;CEILANDIA;60221;2021;12;24;34100;50000;88;88;44;2
559251;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2021;12;31;468000;765999;1200;1200;800;20
599088;SETOR RESIDENCIAL LESTE (SRL);PLANALTINA;60216;2021;12;32;29300;35301.99;82.5;82.5;41.25;1
599089;SETOR RESIDENCIAL LESTE (SRL);PLANALTINA;60216;2021;12;33;35500;35500;100;100;50;1
599090;SETOR RESIDENCIAL LESTE (SRL);PLANALTINA;60216;2021;12;34;35500;35500;100;100;50;1
599091;SETOR RESIDENCIAL LESTE (SRL);PLANALTINA;60216;2021;12;35;35500;35800;100;100;50;2
599092;SETOR RESIDENCIAL LESTE (SRL);PLANALTINA;60216;2021;12;36;35500;36155;100;100;50;1
529041;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2021;12;37;77700;80100;177.984;227.424;98.88;1
529020;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2021;12;40;236000;301020;526.338;672.543;292.41;3
803212;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;41;418000;470830.9;525;1125;375;2
803223;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;43;490000;581000;630;1350;450;1
809182;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;44;357000;541000;439.11;940.95;313.65;4
809184;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;45;356000;512880;437.36;937.2;312.4;3
819142;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;46;122000;162500;127.4;273;91;6
819148;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;47;122000;162100;127.4;273;91;4
819149;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;48;122000;162100;127.4;273;91;4
819150;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;49;122000;162100;127.4;273;91;2
819151;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;50;122000;163000;127.4;273;91;4
819152;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;51;122000;156600;127.4;273;91;2
819153;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;52;122000;153360;127.4;273;91;2
819154;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;12;53;122000;161000;127.4;273;91;3
239834;QN-SAMAMBAIA;SAMAMBAIA;60219;2021;12;63;75300;90000.01;100;150;50;1
243334;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;12;69;66600;72000;200;300;100;2
243335;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;12;70;66600;67200;200;300;100;1
243336;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;12;71;66600;68600;200;300;100;1
243337;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;12;72;66600;68790;200;300;100;1
80682;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;12;73;187000;215800;400;600;200;3
243927;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;12;78;89800;100190;300;450;150;2
187354;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;12;80;438000;501000.3;1035;1552.5;517.5;3
187355;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;12;81;438000;492300;1035;1552.5;517.5;1
187356;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;12;82;438000;485300;1035;1552.5;517.5;1
192589;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;12;83;287000;317400;655.78;983.67;327.89;2
460828;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;12;85;1050000;1148670.56;2568.96;3853.44;1284.48;1
82267;QI-SAMAMBAIA;SAMAMBAIA;60227;2021;12;87;150030;171000;200;200;100;2
246020;SANTA MARIA                                  ;SANTA MARIA;60223;2021;12;89;2076500;8685973.09;2100;3000;1500;2
246021;SANTA MARIA                                  ;SANTA MARIA;60223;2021;12;89;2076500;8685973.09;2100;3000;1500;2
246022;SANTA MARIA                                  ;SANTA MARIA;60223;2021;12;89;2076500;8685973.09;2100;3000;1500;2
246019;SANTA MARIA                                  ;SANTA MARIA;60223;2021;12;89;2076500;8685973.09;2100;3000;1500;2
593811;POLO DESENV/ECONOMICO JUSCELINO KUBITSCHEK INDUSTRIA COMERCIO DE APOIO;SANTA MARIA;60225;2021;12;91;23700000;24000003.5;75471.5;181131.6;75471.5;1
810380;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2021;12;92;447000;510000;985.265;1074.834;358.278;2
810381;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2021;12;93;405000;460000;890.717;971.691;323.897;3
810382;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2021;12;94;344000;365000;755.238;823.896;274.632;1
212103;BAIRRO AGUAS CLARAS;TAGUATINGA;60213;2021;13;1;6210000;6401000.5;4356;7260;2904;1
212468;BAIRRO AGUAS CLARAS;TAGUATINGA;60217;2021;13;2;9250000;13552000;8500;11900;1700;4
807098;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;13;4;17700000;30652000;5796;5796;920;5
589651;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;13;5;19000000;31652000;6300;6300;1000;4
589701;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2021;13;6;19000000;27652000;6300;6300;1000;5
64998;SETOR P NORTE-ENTREQUADRA                    ;CEILANDIA;60216;2021;13;11;59700;100000;80;160;40;3
65001;SETOR P NORTE-ENTREQUADRA                    ;CEILANDIA;60216;2021;13;12;59700;66100;80;160;40;4
154088;SETOR O NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2021;13;15;352000;379000;756;1134;378;1
594091;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2021;13;20;323000;381000;487.488;487.488;203.12;3
594092;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2021;13;21;216000;331000;313.704;313.704;130.71;5
594088;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60220;2021;13;23;211000;310999.99;306.096;306.096;127.54;10
594089;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60220;2021;13;24;211000;270000;306.024;306.024;127.51;6
594090;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60220;2021;13;25;330000;413000;498.552;498.552;207.73;6
822231;SETOR DE AREAS ISOLADAS SUDOESTE;GUARA;60299;2021;13;33;353000000;406670000;328168;328168;164084;2
242294;RECANTO DAS EMAS;RECANTO DAS EMAS;60222;2021;13;36;2860000;2897000;9042.228;12558.65;5023.46;2
472980;AREA DE DESENVOLVIMENTO ECONOMICO;RECANTO DAS EMAS;60227;2021;13;37;137000;137600;463.36;463.36;115.84;1
809181;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2021;13;38;356000;586600;437.976;938.52;312.84;6
590617;ADE OESTE - EXPANSÃO RESIDENCIAL OESTE DE SAMAMBAIA;SAMAMBAIA;60216;2021;13;42;157000;203100;417.42;834.84;208.71;3
508421;CENTRO URBANO;SAMAMBAIA;60217;2021;13;46;408000;503000;480;720;240;1
508426;CENTRO URBANO;SAMAMBAIA;60217;2021;13;47;408000;419500;720;720;240;1
508427;CENTRO URBANO;SAMAMBAIA;60217;2021;13;48;408000;427500;720;720;240;1
194683;QN-SAMAMBAIA;SAMAMBAIA;60217;2021;13;50;143000;153150;200;350;100;2
75569;QN-SAMAMBAIA;SAMAMBAIA;60217;2021;13;52;118000;181100;200;350;100;13
564826;SUBCENTRO OESTE;SAMAMBAIA;60217;2021;13;56;9250000;9515777.77;23195.06;34792.59;11597.53;1
193668;QN-SAMAMBAIA;SAMAMBAIA;60219;2021;13;57;109000;113309;200;300;100;1
192216;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;13;64;451000;451000;870;1305;435;1
192217;QS-SAMAMBAIA;SAMAMBAIA;60219;2021;13;65;451000;551000;870;1305;435;1
193009;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;13;71;109000;129300;200;300;100;2
193010;QN-SAMAMBAIA;SAMAMBAIA;60220;2021;13;72;109000;124000;200;300;100;1
192597;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;13;79;109000;186000;200;300;100;3
193872;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;13;81;367000;381000;856.46;1284.69;428.23;1
193873;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;13;82;667000;671000;1612.38;2418.57;806.19;1
193874;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;13;83;802000;841000;1952.54;2928.81;976.27;1
239837;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;13;87;75300;123200;100;150;50;3
239838;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;13;88;75300;85350;100;150;50;1
471987;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;13;91;66600;66660;200;300;100;1
471988;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;13;92;66600;68500;200;300;100;2
471990;QS-SAMAMBAIA;SAMAMBAIA;60220;2021;13;93;66600;68100;200;300;100;1
246827;SANTA MARIA                                  ;SANTA MARIA;60217;2021;13;94;324000;324000;210;600;150;1
810770;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2021;13;97;537000;663904.65;1186.936;1294.839;431.613;1
53930;BAIRRO AGUAS CLARAS-QS;TAGUATINGA;60228;2022;1;1;13800000;41451000;60000;60000;75000;7
508147;SETOR DE HABITACOES INDIVIDUAIS NORTE        ;BRASILIA;60211;2022;1;2;1090000;1220000;1400;1400;1000;6
64350;SETOR O NORTE                                ;CEILANDIA;60217;2022;1;5;1730000;1800000;5100;7650;2550;1
806216;SETOR HABITACIONAL SOL NASCENTE TRECHO 01 ETAPA I;CEILANDIA;60219;2022;1;7;48300;184062.52;286.76;286.76;143.38;12
806217;SETOR HABITACIONAL SOL NASCENTE TRECHO 01 ETAPA I;CEILANDIA;60219;2022;1;8;48400;178952.51;288;288;144;16
806219;SETOR HABITACIONAL SOL NASCENTE TRECHO 01 ETAPA I;CEILANDIA;60219;2022;1;10;48400;51101.01;288.02;288.02;144.01;3
66022;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2022;1;13;77660;121000;315;315;210;3
67182;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2022;1;17;419715;450000;2100;2100;1050;1
594221;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2022;1;21;252000;452999;369.96;369.96;154.15;41
