DS_CIDADE;DS_SETOR;COD_DESTINACAO_IMOVEL;ANO_VENDA;NR_EDITAL;ITEM_EDITAL;VALOR_LAUDO;PERCENTUAL_ENTRADA;VALOR_VENDA;AREA_MAX_CONSTR;AREA_BASE;AREA;QTD_OFERTAS;SITUACAO_VISTORIA;TIPO_USO_DESTINACAO;RESIDENCIAL;COMERCIAL;INDUSTRIAL;INSTITUCIONAL;AGIO_ABSOLUTO;AGIO_PERCENTUAL
PARANOA;PARANOÁ PARQUE;60221;2023;2023-9;50;860000;0.05;960000.99;3285.011;1825.006;1825.006;2;VAGO;Mista;0;1;1;1;100000.98999999999;11.628022093023255
PARANOA;PARANOÁ PARQUE;60223;2023;2023-9;56;3620000;0.3;3651000.0;16372.02;8186.01;8186.01;1;VAGO;Mista;0;1;1;1;31000.0;0.8563535911602209
PARANOA;PARANOÁ PARQUE;60223;2023;2023-9;57;10400000;0.3;10441000.0;60697.22;30348.61;30348.61;2;OBSTRUIDO;Mista;0;1;1;1;41000.0;0.3942307692307692
RIACHO FUNDO;SETOR HABITACIONAL RIACHO FUNDO              ;60217;2023;2023-9;63;375000;0.05;461113.11;675.0;675.0;225.0;3;VAGO;Mista;1;1;1;1;86113.10999999999;22.963495999999996
RIACHO FUNDO;SETOR HABITACIONAL RIACHO FUNDO              ;60217;2023;2023-9;64;375000;0.05;422000.0;675.0;675.0;225.0;3;VAGO;Mista;1;1;1;1;47000.0;12.533333333333333
RIACHO FUNDO;SETOR HABITACIONAL RIACHO FUNDO              ;60217;2023;2023-9;65;375000;0.05;422000.0;675.0;675.0;225.0;2;VAGO;Mista;1;1;1;1;47000.0;12.533333333333333
RIACHO FUNDO;SETOR HABITACIONAL RIACHO FUNDO              ;60217;2023;2023-9;66;375000;0.05;451000.0;675.0;675.0;225.0;3;VAGO;Mista;1;1;1;1;76000.0;20.266666666666666
RIACHO FUNDO;SETOR HABITACIONAL RIACHO FUNDO              ;60217;2023;2023-9;68;2440000;0.05;2700000.01;7717.5;5512.5;1837.5;1;OBSTRUIDO;Mista;1;1;1;1;260000.00999999978;10.655738114754088
SAMAMBAIA;CENTRO URBANO;60217;2023;2023-9;73;864000;0.05;886000.0;1512.81;1008.54;504.27;1;OBSTRUIDO;Mista;1;1;1;1;22000.0;2.5462962962962963
SAMAMBAIA;QS-SAMAMBAIA;60217;2023;2023-9;75;1640000;0.05;2150000.0;4906.2;2886.0;1443.0;3;VAGO;Mista;1;1;1;1;510000.0;31.097560975609756
SAMAMBAIA;QS-SAMAMBAIA;60219;2023;2023-9;76;72000;0.05;107000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;35000.0;48.61111111111111
SAMAMBAIA;QS-SAMAMBAIA;60220;2023;2023-9;84;81800;0.05;86100.0;150.0;100.0;50.0;1;VAGO;Mista;1;1;1;1;4300.0;5.256723716381418
SANTA MARIA;SANTA MARIA                                  ;60218;2023;2023-9;88;112000;0.05;112000.0;500.0;280.0;200.0;1;OCUPADO;Mista;1;1;1;1;0.0;0.0
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2023;2023-9;91;356000;0.05;391599.0;924.372;847.341;308.124;2;VAGO;Mista;1;1;1;1;35599.0;9.999719101123596
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2023;2023-9;93;352000;0.05;365000.0;912.915;836.839;304.305;3;VAGO;Mista;1;1;1;1;13000.0;3.6931818181818183
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2023;2023-9;94;346000;0.05;416050.0;897.303;822.528;299.101;4;VAGO;Mista;1;1;1;1;70050.0;20.245664739884393
SAO SEBASTIAO;BAIRRO SÃO BARTOLOMEU;60217;2023;2023-9;95;478000;0.05;533000.0;1253.4;1148.95;417.8;4;VAGO;Mista;1;1;1;1;55000.0;11.506276150627615
SAO SEBASTIAO;BAIRRO CRIXÁ;60223;2023;2023-9;97;994000;0.05;1821000.0;1890.067;1050.037;1050.037;1;VAGO;Mista;0;1;1;1;827000.0;83.19919517102615
SOBRADINHO;SETOR INDUSTRIAL                             ;60224;2023;2023-9;106;564000;0.05;651000.0;1400.0;1400.0;700.0;1;CERCADO;Mista;0;1;1;1;87000.0;15.425531914893616
SOBRADINHO;SETOR INDUSTRIAL                             ;60224;2023;2023-9;107;564000;0.05;651000.0;1400.0;1400.0;700.0;1;CERCADO;Mista;0;1;1;1;87000.0;15.425531914893616
SOBRADINHO;SETOR INDUSTRIAL                             ;60224;2023;2023-9;108;564000;0.05;651000.0;1400.0;1400.0;700.0;1;CERCADO;Mista;0;1;1;1;87000.0;15.425531914893616
TAGUATINGA;BAIRRO AGUAS CLARAS-QS;60219;2023;2023-10;1;1380000;0.05;1877777.77;2379.84;2379.84;1189.92;3;VAGO;Mista;1;1;1;1;497777.77;36.070852898550726
CEILANDIA;SETOR P NORTE-ENTREQUADRA                    ;60216;2023;2023-10;5;67770;0.05;101000.0;160.0;80.0;40.0;4;CONSTRUIDO;Mista;1;1;1;1;33230.0;49.03349564704146
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2023;2023-10;7;354000;0.05;361000.0;1134.0;756.0;378.0;1;OCUPADO;Mista;1;1;1;1;7000.0;1.977401129943503
CEILANDIA;SETOR DE DESENVOLVIMENTO ECONOMICO CENTRO NORTE;60227;2023;2023-10;8;222000;0.05;235500.0;741.42;741.42;370.71;1;OCUPADO;Mista;1;1;1;1;13500.0;6.081081081081082
CEILANDIA;SETOR DE DESENVOLVIMENTO ECONOMICO CENTRO NORTE;60224;2023;2023-10;9;331000;0.05;486600.0;1200.0;1200.0;600.0;6;VAGO;Mista;0;1;1;1;155600.0;47.00906344410876
GAMA;SETOR LESTE INDUSTRIAL                       ;60220;2023;2023-10;12;611000;0.05;824850.0;3750.0;3750.0;1500.0;6;CERCADO;Mista;1;1;1;1;213850.0;35.0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;1000;2023;2023-10;13;189000;0.05;421100.0;45.0;45.0;45.0;5;OCUPADO;Comercial;0;1;0;0;232100.0;122.80423280423281
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60215;2023;2023-10;15;277000;0.05;318888.88;404.208;404.208;168.42;2;OBSTRUIDO;Unifamiliar;1;0;0;0;41888.880000000005;15.122339350180509
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60222;2023;2023-10;16;668000;0.05;670105.0;886.815;591.21;591.21;1;CERCADO;Mista;0;1;1;1;2105.0;0.31511976047904194
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60222;2023;2023-10;17;792000;0.05;794105.0;1057.74;705.16;705.16;1;OBSTRUIDO;Mista;0;1;1;1;2105.0;0.2657828282828283
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;25;301000;0.05;305000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;4000.0;1.3289036544850499
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;27;301000;0.05;324000.0;420.0;420.0;420.0;2;VAGO;Unifamiliar;1;0;0;0;23000.0;7.641196013289036
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;28;330000;0.05;356000.0;505.93;505.93;505.93;4;VAGO;Unifamiliar;1;0;0;0;26000.0;7.878787878787878
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;32;301000;0.05;315500.0;420.0;420.0;420.0;2;VAGO;Unifamiliar;1;0;0;0;14500.0;4.817275747508306
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;35;301000;0.05;313300.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;12300.0;4.086378737541528
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;36;301000;0.05;305000.5;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;4000.5;1.3290697674418606
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;42;318000;0.05;340113.26;469.47;469.47;469.47;3;VAGO;Unifamiliar;1;0;0;0;22113.26000000001;6.953855345911952
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;43;301000;0.05;301000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;0.0;0.0
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;44;301000;0.05;302000.13;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;1000.1300000000047;0.33226910299003476
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;45;301000;0.05;301000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;0.0;0.0
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;46;301000;0.05;305050.01;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;4050.0100000000093;1.3455182724252521
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;48;301000;0.05;308000.0;420.0;420.0;420.0;4;VAGO;Unifamiliar;1;0;0;0;7000.0;2.3255813953488373
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;50;301000;0.05;307000.09;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;6000.090000000026;1.993385382059809
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;51;329000;0.05;340000.0;502.96;502.96;502.96;1;VAGO;Unifamiliar;1;0;0;0;11000.0;3.343465045592705
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;52;320000;0.05;326601.0;475.64;475.64;475.64;1;VAGO;Unifamiliar;1;0;0;0;6601.0;2.0628125
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;53;330000;0.05;333000.0;507.14;507.14;507.14;1;VAGO;Unifamiliar;1;0;0;0;3000.0;0.9090909090909091
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;56;301000;0.05;312123.99;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;11123.98999999999;3.6956777408637844
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;61;301000;0.05;305490.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;4490.0;1.4916943521594683
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;62;324000;0.05;335123.45;487.47;487.47;487.47;1;VAGO;Unifamiliar;1;0;0;0;11123.450000000012;3.4331635802469176
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;69;301000;0.05;303300.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;2300.0;0.7641196013289037
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;70;301000;0.05;335300.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;34300.0;11.395348837209303
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;71;301000;0.05;305000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;4000.0;1.3289036544850499
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;75;301000;0.05;337100.98;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;36100.97999999998;11.993681063122917
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;78;318000;0.05;328100.0;469.47;469.47;469.47;2;VAGO;Unifamiliar;1;0;0;0;10100.0;3.1761006289308176
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;79;302000;0.05;304000.0;422.79;422.79;422.79;1;VAGO;Unifamiliar;1;0;0;0;2000.0;0.6622516556291391
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;80;304000;0.05;324242.42;428.07;428.07;428.07;2;VAGO;Unifamiliar;1;0;0;0;20242.419999999984;6.658690789473678
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;81;324000;0.05;330000.0;487.47;487.47;487.47;1;VAGO;Unifamiliar;1;0;0;0;6000.0;1.8518518518518516
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;86;301000;0.05;331001.99;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;30001.98999999999;9.967438538205977
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;87;301000;0.05;307015.4;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;6015.400000000023;1.9984717607973501
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;88;301000;0.05;308008.08;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;7008.080000000016;2.328265780730902
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;89;301000;0.05;351010.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;50010.0;16.614617940199334
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;93;346000;0.05;446500.0;560.67;560.67;560.67;2;VAGO;Unifamiliar;1;0;0;0;100500.0;29.046242774566473
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-10;94;307000;0.05;312000.0;438.17;438.17;438.17;1;VAGO;Unifamiliar;1;0;0;0;5000.0;1.6286644951140066
LAGO NORTE;SETOR HABITACIONAL TAQUARI;60211;2023;2023-10;96;911000;0.05;973594.0;960.0;960.0;1200.0;1;OCUPADO;Unifamiliar;1;0;0;0;62594.0;6.870911086717893
PARANOA;PARANOÁ PARQUE;60221;2023;2023-10;100;6110000;0.05;6782100.0;28136.518;15631.399;15631.399;3;VAGO;Mista;0;1;1;1;672100.0;11.0
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2023;2023-10;101;1460000;0.05;1899000.0;4757.25;3425.22;1902.9;4;VAGO;Mista;1;1;1;1;439000.0;30.068493150684933
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2023;2023-10;102;238000;0.05;309999.99;630.936;493.776;274.32;2;VAGO;Mista;1;1;1;1;71999.98999999999;30.252096638655456
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60222;2023;2023-10;103;68500;0.05;110026.0;100.0;70.0;50.0;6;VAGO;Mista;0;1;1;1;41526.0;60.62189781021898
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60223;2023;2023-10;104;53600;0.05;89100.0;75.06;52.542;37.53;4;VAGO;Mista;0;1;1;1;35500.0;66.23134328358209
SAMAMBAIA;QR-SAMAMBAIA;60213;2023;2023-10;105;1050000;0.05;1444444.44;3150.0;1800.0;900.0;1;VAGO;Multifamiliar;1;0;0;0;394444.43999999994;37.56613714285714
SAMAMBAIA;QR-SAMAMBAIA;60215;2023;2023-10;106;179000;0.05;260000.0;386.0;386.0;193.0;3;OCUPADO;Unifamiliar;1;0;0;0;81000.0;45.2513966480447
SAMAMBAIA;QS-SAMAMBAIA;60217;2023;2023-10;109;155000;0.05;156000.0;350.0;200.0;100.0;2;OBSTRUIDO;Mista;1;1;1;1;1000.0;0.6451612903225806
SAMAMBAIA;QN-SAMAMBAIA;60219;2023;2023-10;112;971000;0.05;1012000.0;2700.0;1800.0;900.0;1;VAGO;Mista;1;1;1;1;41000.0;4.222451081359424
SAMAMBAIA;QN-SAMAMBAIA;60219;2023;2023-10;114;1340000;0.05;1666666.66;3748.17;2498.78;1249.39;2;VAGO;Mista;1;1;1;1;326666.6599999999;24.378108955223873
SAMAMBAIA;QS-SAMAMBAIA;60219;2023;2023-10;125;203000;0.05;267777.0;1061.25;707.5;353.75;2;VAGO;Mista;1;1;1;1;64777.0;31.909852216748767
SAMAMBAIA;QN-SAMAMBAIA;60220;2023;2023-10;126;119000;0.05;132000.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;13000.0;10.92436974789916
SAMAMBAIA;QN-SAMAMBAIA;60220;2023;2023-10;127;203000;0.05;204063.99;600.0;400.0;200.0;1;VAGO;Mista;1;1;1;1;1063.9899999999907;0.5241330049261038
SAMAMBAIA;QS-SAMAMBAIA;60220;2023;2023-10;134;1140000;0.05;1200000.0;3853.44;2568.96;1284.48;1;VAGO;Mista;1;1;1;1;60000.0;5.263157894736842
SAMAMBAIA;QS-SAMAMBAIA;60220;2023;2023-10;135;1140000;0.05;1200000.0;3853.44;2568.96;1284.48;1;VAGO;Mista;1;1;1;1;60000.0;5.263157894736842
SAMAMBAIA;AREA DE DESENVOLVIMENTO ECONOMICO SUL;60225;2023;2023-10;136;127000;0.05;128012.0;420.0;420.0;210.0;1;CERCADO;Mista;0;1;1;1;1012.0;0.7968503937007874
SAMAMBAIA;AREA DE DESENVOLVIMENTO ECONOMICO SUL;60227;2023;2023-10;137;93600;0.05;95999.99;210.0;210.0;105.0;1;OBSTRUIDO;Mista;1;1;1;1;2399.9900000000052;2.564091880341886
TAGUATINGA;AREA DES/ECONOMICO-AGUAS CLARAS;60227;2023;2023-11;1;195000;0.05;306000.0;300.0;300.0;150.0;3;OCUPADO;Mista;1;1;1;1;111000.0;56.92307692307692
BRASILIA;SETOR DE HAB COLETIVAS SUDOESTE              ;1504;2023;2023-11;2;614000;0.05;2053000.0;230.4;230.4;576.0;9;VAGO;Institucional;0;0;0;1;1439000.0;234.36482084690553
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2023;2023-11;6;440000;0.05;440000.0;1458.0;972.0;486.0;1;VAGO;Mista;1;1;1;1;0.0;0.0
CEILANDIA;SETOR INDUSTRIAL I                           ;60221;2023;2023-11;7;66300;0.05;86500.0;366.0;366.0;183.0;6;CERCADO;Mista;0;1;1;1;20200.0;30.46757164404223
CEILANDIA;SETOR INDUSTRIAL I                           ;60221;2023;2023-11;8;66300;0.05;87500.0;366.0;366.0;183.0;5;CERCADO;Mista;0;1;1;1;21200.0;31.975867269984914
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2023;2023-11;9;106000;0.05;180000.0;480.375;480.375;320.25;7;CERCADO;Mista;0;1;1;1;74000.0;69.81132075471697
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2023;2023-11;10;74400;0.05;83900.0;315.0;315.0;210.0;1;OBSTRUIDO;Mista;0;1;1;1;9500.0;12.768817204301076
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2023;2023-11;11;74400;0.05;106000.0;315.0;315.0;210.0;2;OBSTRUIDO;Mista;0;1;1;1;31600.0;42.473118279569896
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2023;2023-11;13;214000;0.05;322222.22;1400.0;1400.0;700.0;8;VAGO;Mista;0;1;1;1;108222.21999999997;50.57113084112148
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2023;2023-11;14;259000;0.05;373333.33;360.0;360.0;150.0;3;VAGO;Unifamiliar;1;0;0;0;114333.33000000002;44.14414285714287
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2023;2023-11;15;259000;0.05;339000.0;360.0;360.0;150.0;4;VAGO;Unifamiliar;1;0;0;0;80000.0;30.888030888030887
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2023;2023-11;16;252000;0.05;369000.0;349.2;349.2;145.5;8;VAGO;Unifamiliar;1;0;0;0;117000.0;46.42857142857143
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2023;2023-11;17;276000;0.05;367777.77;387.48;387.48;161.45;7;VAGO;Unifamiliar;1;0;0;0;91777.77000000002;33.252815217391316
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2023;2023-11;18;276000;0.05;401101.5;387.48;387.48;161.45;6;VAGO;Unifamiliar;1;0;0;0;125101.5;45.32663043478261
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2023;2023-11;19;305000;0.05;431101.5;434.52;434.52;181.05;8;VAGO;Unifamiliar;1;0;0;0;126101.5;41.34475409836065
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2023;2023-11;20;364000;0.05;602905.23;530.952;530.952;221.23;12;VAGO;Unifamiliar;1;0;0;0;238905.22999999998;65.63330494505493
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;29;301000;0.05;303000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;2000.0;0.6644518272425249
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;33;318000;0.05;330000.0;470.69;470.69;470.69;2;VAGO;Unifamiliar;1;0;0;0;12000.0;3.7735849056603774
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;34;351000;0.05;372500.0;577.53;577.53;577.53;3;VAGO;Unifamiliar;1;0;0;0;21500.0;6.1253561253561255
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;36;301000;0.05;309000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;8000.0;2.6578073089700998
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;37;301000;0.05;309000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;8000.0;2.6578073089700998
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;39;315000;0.05;315789.46;460.92;460.92;460.92;1;VAGO;Unifamiliar;1;0;0;0;789.460000000021;0.25062222222222885
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;44;324000;0.05;333800.0;487.92;487.92;487.92;1;VAGO;Unifamiliar;1;0;0;0;9800.0;3.0246913580246915
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;48;304000;0.05;308389.0;427.64;427.64;427.64;1;VAGO;Unifamiliar;1;0;0;0;4389.0;1.44375
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;49;305000;0.05;310000.0;430.77;430.77;430.77;1;VAGO;Unifamiliar;1;0;0;0;5000.0;1.639344262295082
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;55;301000;0.05;308000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;7000.0;2.3255813953488373
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;63;338000;0.05;339000.0;532.27;532.27;532.27;1;VAGO;Unifamiliar;1;0;0;0;1000.0;0.2958579881656805
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;67;301000;0.05;302000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;1000.0;0.33222591362126247
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;75;301000;0.05;306704.22;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;5704.219999999972;1.8950897009966685
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;76;301000;0.05;311525.5;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;10525.5;3.496843853820598
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;78;301000;0.05;308525.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;7525.0;2.5
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;80;338000;0.05;351234.57;532.27;532.27;532.27;1;VAGO;Unifamiliar;1;0;0;0;13234.570000000007;3.9155532544378717
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2023;2023-11;81;338000;0.05;353001.0;532.27;532.27;532.27;1;VAGO;Unifamiliar;1;0;0;0;15001.0;4.438165680473373
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2023;2023-11;92;130000;0.05;135000.0;300.0;270.0;150.0;1;VAGO;Mista;1;1;1;1;5000.0;3.8461538461538463
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2023;2023-11;97;706000;0.05;750000.0;2088.1;1879.29;1044.05;1;OBSTRUIDO;Mista;1;1;1;1;44000.0;6.232294617563739
RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2023;2023-11;98;137000;0.05;147777.77;345.0;270.0;150.0;1;VAGO;Mista;1;1;1;1;10777.76999999999;7.8669854014598455
SAMAMBAIA;QN-SAMAMBAIA;60217;2023;2023-11;103;155000;0.05;205001.0;350.0;200.0;100.0;3;OBSTRUIDO;Mista;1;1;1;1;50001.0;32.258709677419354
SAMAMBAIA;QN-SAMAMBAIA;60217;2023;2023-11;104;155000;0.05;235000.0;350.0;200.0;100.0;2;VAGO;Mista;1;1;1;1;80000.0;51.61290322580645
